device,in_ch,out_ch,batch_size,input_resolution,precision,groups_mode,2.0,3.0,5.0,7.0,9.0,11.0,norm_2,norm_3,norm_5,norm_7,norm_9,norm_11,winograd_signal
nvidia_geforce_gtx_1080_ti_beagle,64.0,64.0,64.0,64.0,fp32,depthwise,1.1076891422271729,1.7284607887268066,3.5738706588745117,5.863090753555298,10.893231630325317,14.717098474502563,0.2769222855567932,0.19205119874742296,0.14295482635498047,0.11965491333786323,0.1344843411151274,0.12162891301241788,False
nvidia_geforce_gtx_1080_ti_beagle,64.0,64.0,64.0,128.0,fp32,depthwise,5.20769476890564,10.755268335342407,23.932918310165405,39.02074337005615,68.48190307617188,84.69686388969421,1.30192369222641,1.1950298150380452,0.9573167324066162,0.7963417014297174,0.8454555935329862,0.69997408173301,False
nvidia_geforce_gtx_1080_ti_beagle,128.0,128.0,1.0,64.0,fp32,depthwise,0.06891369819641113,0.0704491138458252,0.15958070755004883,0.1987755298614502,0.38426995277404785,0.5180251598358154,0.017228424549102783,0.007827679316202799,0.006383228302001953,0.004056643466560208,0.004744073491037628,0.00428119966806459,False
nvidia_geforce_gtx_1080_ti_beagle,128.0,128.0,1.0,128.0,fp32,depthwise,0.18248200416564941,0.3698599338531494,0.8267927169799805,1.2477493286132812,2.150944471359253,2.673358917236328,0.045620501041412354,0.04109554820590549,0.033071708679199216,0.025464272012515943,0.0265548700167809,0.022093875349060564,False
nvidia_geforce_gtx_1080_ti_beagle,128.0,128.0,8.0,64.0,fp32,depthwise,0.3152012825012207,0.488818883895874,0.9368932247161865,1.4879810810089111,2.789515256881714,3.6904144287109375,0.07880032062530518,0.05431320932176378,0.03747572898864746,0.030366960836916555,0.03443845996150264,0.030499292799263947,False
nvidia_geforce_gtx_1080_ti_beagle,128.0,128.0,8.0,128.0,fp32,depthwise,1.3904905319213867,2.77107834815979,5.99130392074585,9.76132869720459,17.157647609710693,21.294206380844116,0.3476226329803467,0.30789759423997665,0.23965215682983398,0.1992107897388692,0.2118228099964283,0.17598517670119104,False
nvidia_geforce_gtx_1080_ti_beagle,128.0,128.0,64.0,64.0,fp32,depthwise,2.2346174716949463,3.4235739707946777,7.130951881408691,11.74137830734253,22.369481325149536,29.298821687698364,0.5586543679237366,0.3803971078660753,0.28523807525634765,0.23961996545596997,0.2761664361129572,0.24213902221238318,False
nvidia_geforce_gtx_1080_ti_beagle,128.0,128.0,64.0,128.0,fp32,depthwise,10.481668710708618,21.58557653427124,48.13774228096008,78.09225678443909,137.19749331474304,169.8635709285736,2.6204171776771545,2.3983973926968045,1.9255096912384033,1.5937195262130426,1.6937962137622598,1.4038311646989554,False
nvidia_geforce_rtx_4060_laptop_gpu_rafael_predator_phn16_71,16.0,16.0,1.0,64.0,fp32,depthwise,0.007845163345336914,0.007990598678588867,0.0077664852142333984,0.013544559478759766,0.025784969329833984,0.030461549758911133,0.0019612908363342285,0.0008878442976209852,0.00031065940856933594,0.00027641958119917887,0.00031833295468930846,0.00025174834511496806,False
nvidia_geforce_rtx_4060_laptop_gpu_rafael_predator_phn16_71,16.0,16.0,1.0,128.0,fp32,depthwise,0.017768144607543945,0.014194250106811523,0.02392292022705078,0.044051408767700195,0.08151888847351074,0.10106921195983887,0.004442036151885986,0.001577138900756836,0.0009569168090820312,0.0008990083421979632,0.0010064060305371696,0.0008352827434697427,False
nvidia_geforce_rtx_4060_laptop_gpu_rafael_predator_phn16_71,16.0,16.0,8.0,64.0,fp32,depthwise,0.0331270694732666,0.02706766128540039,0.046706199645996094,0.08688092231750488,0.1777815818786621,0.21131157875061035,0.00828176736831665,0.0030075179206000436,0.0018682479858398438,0.001773080047296018,0.0021948343441810137,0.0017463766838893416,False
nvidia_geforce_rtx_4060_laptop_gpu_rafael_predator_phn16_71,16.0,16.0,8.0,128.0,fp32,depthwise,0.12723207473754883,0.1067650318145752,0.18020033836364746,0.3374910354614258,0.6267929077148438,0.7775259017944336,0.03180801868438721,0.011862781312730577,0.007208013534545898,0.006887572152273995,0.007738184045862268,0.006425833899127551,False
nvidia_geforce_rtx_4060_laptop_gpu_rafael_predator_phn16_71,16.0,16.0,64.0,64.0,fp32,depthwise,0.23377299308776855,0.21561980247497559,0.369640588760376,0.6890380382537842,1.389988660812378,1.6503095626831055,0.05844324827194214,0.023957755830552842,0.01478562355041504,0.014062000780689473,0.017160353837189852,0.0136389220056455,False
nvidia_geforce_rtx_4060_laptop_gpu_rafael_predator_phn16_71,16.0,16.0,64.0,128.0,fp32,depthwise,1.0963547229766846,0.9454429149627686,1.5500390529632568,2.953357696533203,5.199264287948608,6.470241546630859,0.27408868074417114,0.10504921277364095,0.06200156211853027,0.06027260605169802,0.06418844799936553,0.053473070633312886,False
nvidia_geforce_rtx_4060_laptop_gpu_rafael_predator_phn16_71,32.0,32.0,1.0,64.0,fp32,depthwise,0.009813308715820312,0.009093284606933594,0.014882087707519531,0.027506351470947266,0.049855709075927734,0.05869150161743164,0.002453327178955078,0.0010103649563259548,0.0005952835083007813,0.000561354111651985,0.000615502581184293,0.0004850537323754681,False
nvidia_geforce_rtx_4060_laptop_gpu_rafael_predator_phn16_71,32.0,32.0,1.0,128.0,fp32,depthwise,0.030471086502075195,0.027179718017578125,0.046449899673461914,0.08532881736755371,0.16031384468078613,0.21690845489501953,0.007617771625518799,0.0030199686686197915,0.0018579959869384766,0.0017414044360725247,0.001979183267664026,0.001792631858636525,False
nvidia_geforce_rtx_4060_laptop_gpu_rafael_predator_phn16_71,32.0,32.0,8.0,64.0,fp32,depthwise,0.05917787551879883,0.05234360694885254,0.09035348892211914,0.1699507236480713,0.348430871963501,0.41419506072998047,0.014794468879699707,0.0058159563276502825,0.0036141395568847655,0.003468382115266761,0.004301615703253098,0.003423099675454384,False
nvidia_geforce_rtx_4060_laptop_gpu_rafael_predator_phn16_71,32.0,32.0,8.0,128.0,fp32,depthwise,0.2609217166900635,0.21515488624572754,0.37997961044311523,0.7022905349731445,1.25785231590271,1.561124324798584,0.06523042917251587,0.023906098471747503,0.01519918441772461,0.014332459897411113,0.015529040937070493,0.01290185392395524,False
nvidia_geforce_rtx_4060_laptop_gpu_rafael_predator_phn16_71,32.0,32.0,64.0,64.0,fp32,depthwise,0.5633044242858887,0.49712419509887695,0.7750868797302246,1.453946828842163,2.823796272277832,3.372248411178589,0.14082610607147217,0.05523602167765299,0.031003475189208984,0.02967238426208496,0.0348616823738004,0.027869821579988338,False
nvidia_geforce_rtx_4060_laptop_gpu_rafael_predator_phn16_71,32.0,32.0,64.0,128.0,fp32,depthwise,2.1900248527526855,1.8735241889953613,3.100917339324951,5.919383764266968,10.385234355926514,12.927430868148804,0.5475062131881714,0.2081693543328179,0.12403669357299804,0.12080375029116261,0.12821276982625326,0.10683827163759342,False
nvidia_geforce_rtx_4060_laptop_gpu_rafael_predator_phn16_71,64.0,64.0,1.0,64.0,fp32,depthwise,0.016428232192993164,0.014792680740356445,0.024145841598510742,0.045773983001708984,0.09266972541809082,0.10923981666564941,0.004107058048248291,0.0016436311933729383,0.0009658336639404297,0.0009341629184022242,0.0011440706841739608,0.0009028084021954497,False
nvidia_geforce_rtx_4060_laptop_gpu_rafael_predator_phn16_71,64.0,64.0,1.0,128.0,fp32,depthwise,0.059310197830200195,0.05261063575744629,0.0899958610534668,0.1676619052886963,0.31531810760498047,0.3913116455078125,0.014827549457550049,0.00584562619527181,0.0035998344421386717,0.003421671536504006,0.003892816143271364,0.0032339805413868802,False
nvidia_geforce_rtx_4060_laptop_gpu_rafael_predator_phn16_71,64.0,64.0,8.0,64.0,fp32,depthwise,0.11974811553955078,0.11259078979492188,0.17939209938049316,0.348125696182251,0.6986403465270996,0.8251476287841797,0.029937028884887695,0.012510087754991319,0.0071756839752197266,0.007104606044535734,0.008625189463297525,0.006819401890778344,False
nvidia_geforce_rtx_4060_laptop_gpu_rafael_predator_phn16_71,64.0,64.0,8.0,128.0,fp32,depthwise,0.5480325222015381,0.4726862907409668,0.7778263092041016,1.4624583721160889,2.5829529762268066,3.224095106124878,0.13700813055038452,0.052520698971218534,0.031113052368164064,0.029846089226858958,0.0318883083484791,0.026645414100205603,False
nvidia_geforce_rtx_4060_laptop_gpu_rafael_predator_phn16_71,64.0,64.0,64.0,64.0,fp32,depthwise,1.0943126678466797,0.9487831592559814,1.5421879291534424,2.943592071533203,5.685393810272217,6.821950674057007,0.2735781669616699,0.10542035102844238,0.0616875171661377,0.06007330758231027,0.07019004704039773,0.05637975763683477,False
nvidia_geforce_rtx_4060_laptop_gpu_rafael_predator_phn16_71,64.0,64.0,64.0,128.0,fp32,depthwise,4.373793601989746,3.8353216648101807,6.265088319778442,11.867245435714722,20.818670988082886,26.089025735855103,1.0934484004974365,0.42614685164557564,0.2506035327911377,0.24218868236152494,0.25702062948250476,0.21561178294095126,False
nvidia_geforce_rtx_4060_laptop_gpu_rafael_predator_phn16_71,128.0,128.0,1.0,64.0,fp32,depthwise,0.03052830696105957,0.027894973754882812,0.047125816345214844,0.08870363235473633,0.18136382102966309,0.2138817310333252,0.007632076740264893,0.0030994415283203125,0.0018850326538085937,0.0018102782113211496,0.0022390595188847293,0.0017676176118456629,False
nvidia_geforce_rtx_4060_laptop_gpu_rafael_predator_phn16_71,128.0,128.0,1.0,128.0,fp32,depthwise,0.11649012565612793,0.10238409042358398,0.17798185348510742,0.3338134288787842,0.6254851818084717,0.7763361930847168,0.029122531414031982,0.011376010047064887,0.007119274139404297,0.0068125189567098815,0.00772203928158607,0.0064160015957414615,False
nvidia_geforce_rtx_4060_laptop_gpu_rafael_predator_phn16_71,128.0,128.0,8.0,64.0,fp32,depthwise,0.24300932884216309,0.21417021751403809,0.3816640377044678,0.691840648651123,1.3842713832855225,1.647627353668213,0.06075233221054077,0.023796690834893122,0.01526656150817871,0.01411919691124741,0.017089770164018796,0.013616754988993495,False
nvidia_geforce_rtx_4060_laptop_gpu_rafael_predator_phn16_71,128.0,128.0,8.0,128.0,fp32,depthwise,1.0997247695922852,0.9477853775024414,1.549077033996582,2.939690351486206,5.173599720001221,6.4621901512146,0.2749311923980713,0.10530948638916016,0.06196308135986328,0.05999368064257563,0.06387160148149655,0.05340653017532727,False
nvidia_geforce_rtx_4060_laptop_gpu_rafael_predator_phn16_71,128.0,128.0,64.0,64.0,fp32,depthwise,2.176225185394287,1.8824470043182373,3.0927538871765137,5.883396863937378,11.353739500045776,13.65249514579773,0.5440562963485718,0.20916077825758192,0.12371015548706055,0.12006932375382404,0.14016962345735526,0.11283053839502256,False
nvidia_geforce_rtx_4060_laptop_gpu_rafael_predator_phn16_71,128.0,128.0,64.0,128.0,fp32,depthwise,8.768954277038574,7.715404033660889,12.55797266960144,23.729839324951172,41.7108690738678,51.99341535568237,2.1922385692596436,0.8572671148512099,0.5023189067840577,0.4842824352030851,0.5149490009119482,0.4296976475676229,False
